MDVP:Fo (Hz),MDVP:Fhi (Hz),MDVP:Flo (Hz),MDVP:Jitter (%),MDVP:Jitter (Abs),MDVP:RAP,MDVP:PPQ,Jitter:DDP,MDVP:Shimmer,MDVP:Shimmer (dB),Shimmer:APQ3,Shimmer:APQ5,MDVP:APQ,Shimmer:DDA,HNR,NHR,RPDE,DFA,Spread1,Spread2,PPE
136.47834533595216,145.7297911730409,124.68568442141816,0.7982195332748824,1.0893968111619197,6.281433843507681,4.61218874088215,3.268190433485759,0.18117991,14.837799072265623,0.59661245,2.1457474,1.1621680347944463,1.2705767220601285,0.741446,1.3487158544624338,1.820618297690035,0.0259045580110789,3.5126149070833352,12.338463485464068,0.6093002833792692
225.78368177728305,234.01956780401204,214.59688986528877,0.5364239661155396,1.2111577806313902,7.057083050053698,1.9678246405938504,3.6334733418941703,0.15142639,16.395968198776245,0.43171617,1.448038,1.2764132770782493,1.3625841704448134,0.94076633,1.0629632070068376,0.6225296133459919,0.0620624417337986,3.137845736223132,9.84607586433369,0.8603693713130096
205.54966443064976,270.3751387832491,187.8996657936192,0.8754706763664959,1.7995270374600718,6.335779698136369,3.5478828395268387,5.398581112380215,0.15019627,16.466816663742065,0.4873642,1.7664471,1.8532110024825847,1.9497233066146205,1.125272,0.8886739991435956,0.4098704015760808,0.0315777204310884,9.607074800147217,92.29588621562368,0.8287446328944866
202.74906346794788,208.48773297635057,199.0727613507852,0.3288418597838327,0.666723791002303,5.539033874682187,3.6628718484078022,2.000171373006909,0.19208069,14.330326318740845,0.633713,2.2401764,0.7700313295422623,0.8588044824590977,0.765787,1.3058461333457454,1.0776691148228663,0.0622909381048612,2.093017314587502,4.3807214791630775,0.8450740693959069
200.31724631262463,569.6052725703114,130.58258449441863,2.878249972764324,5.76563108743536,6.450009189371661,2.139062051703734,17.29689326230608,0.14005323,17.074137926101685,0.4283423,1.5127385,5.857560355170837,5.905684314979191,0.79061806,1.2648332336929684,0.842380825280781,0.0295311915618772,134.8588624553744,18186.912782757598,0.6235528205570599
176.00872507309356,252.2689245761144,163.57615989978865,1.3527102236122994,2.3808880185134016,6.365410234648116,1.6818126990537816,7.142664055540205,0.15652268,16.10845446586609,0.4766939,1.675792,2.42464863062105,2.537410694862088,0.86743265,1.152827248892934,0.9147471246728786,0.0350549754858368,16.985754392886804,288.51585229547334,0.7832814296053962
225.73393026234265,239.489515906995,217.09038561605672,0.6601542438931279,1.4901921205336088,3.477507461952976,0.5672005835515321,4.470576361600827,0.19494939,14.201562404632568,0.56327987,1.9381651,1.5537029854545572,1.6851415090376372,0.9136317,1.0945329770052523,0.4626235219481129,0.0667158112956157,3.880243150142446,15.056286904227374,0.920406140162143
280.1289777765224,303.4858320905768,271.9414060284332,0.6159407618240328,1.7254285598065875,11.808603681023218,10.826471020314145,5.176285679419762,0.2096363,13.570669889450071,0.6790643,2.583058,1.8081033087187568,1.9350648606088183,1.2674044,0.7890141226865658,0.3856624808119846,0.0192293538651157,5.157710297785874,26.601975515886448,0.946402313394965
148.33175242302087,152.62195381540295,139.95494873052112,0.3504232046123649,0.519788880298429,4.912779847959291,2.3144480822270657,1.5593666408952869,0.106445946,19.457417726516724,0.39646637,1.4819345,0.5762462370068889,0.6262348260977797,0.57846004,1.7287278892449616,0.9338570555920545,0.0558898519968408,1.8423385349518064,3.3942112773683686,0.8938129657712665
230.5305574335907,245.08731798616495,187.8996657936192,0.6276317136099844,1.4468828880150948,11.986101376821814,2.5486308729223865,4.340648664045284,0.16035959,15.898101329803469,0.57024986,2.0880446,1.5258099862576124,1.607242479260746,0.61616874,1.622932062734895,1.165132971009672,0.0164173191630989,14.766723097060076,218.05611102524756,0.8560311116357919
226.0668050758304,231.33162381119112,207.2869319951664,0.520642953168234,1.1770008900798783,6.838740678323983,3.497934875056488,3.531002670239635,0.22503015,12.955185174942017,0.7229996,2.569721,1.2794086802969635,1.4020310440696702,1.0524039,0.9502055004619286,0.2847014443136431,0.0127965092795485,4.535203386549278,20.568069757368043,0.8737702250148027
177.08037322998754,180.4537554123175,172.30475324955523,0.2913709745914935,0.5159608092904688,10.246605632974555,6.871662202207201,1.5478824278714065,0.15957527,15.940688848495483,0.47076884,1.6793433,0.6115524891277587,0.6755360779166819,0.5749136,1.7393917339263592,0.6569744491662199,0.0116264373146409,1.5420922844480265,2.378048613754132,0.9773363780443004
185.3661622414565,246.50709437573707,171.31235089661573,0.829202853782985,1.5370615072541551,3.884380359703938,3.165079137379629,4.611184521762466,0.07553867,22.43661403656006,0.23419173,0.8034682,1.5629898901642691,1.6126001797609644,1.166981,0.8569119939166518,0.4169677511088874,0.0285509001197802,6.384165618134093,40.75757063976546,0.6932517232838465
199.0874385250856,204.90603851315933,196.7862156656173,0.2544221854302088,0.5065226120125464,6.800714447901611,2.6488346247659,1.5195678360376397,0.22264427,13.04776906967163,0.74144727,2.6828434,0.6495529168673522,0.7291668814789466,0.7607843,1.3144329650560571,0.2857571440421966,0.0159023057864185,1.472404169714617,2.167974038992991,0.9608428388646222
208.512454367582,229.9992517004401,203.72586657409815,0.4416061566045787,0.9208038357745548,7.280907817624303,6.361531856051035,2.762411507323665,0.15848924,16.000003814697266,0.512044,1.8520932,1.001540482343081,1.079293077970638,1.2385707,0.8073822575882464,0.8250747236024933,0.3073413126635338,2.237089096014933,5.00456762350891,0.8074152356841365
125.84950005017886,130.58258449441863,122.5436589930825,0.4768226206213511,0.6000788841781315,5.513333691741998,2.379044981901516,1.8002366525343945,0.07704205,22.265443801879883,0.23973706,0.85630745,0.6350938831734454,0.677120934837788,1.0337284,0.9673721236661252,1.0893098960057963,0.2178756254151173,1.6721587394332256,2.796114849862914,0.6705475929016543
117.15706995699988,121.83785945343531,110.44252935753944,0.8828462066393957,1.0343167479252364,5.805347622400795,2.4357493990241013,3.1029502437757093,0.12784424,17.866376638412476,0.41952622,1.5042968,1.0723569275222962,1.162160992166951,0.9213675,1.0853432226793898,0.7966101624415802,0.0343599457771139,2.36277598096776,5.582710336238161,0.4514385801116856
210.38064593102945,219.61285439184385,195.65281046483463,0.5218186648505632,1.0978054777012884,10.686714054151636,4.439409167703836,3.2934164331038653,0.2157464,13.321129083633425,0.6483895,2.2427688,1.186461729649153,1.313551880441767,0.8639007,1.157540415937823,0.8675005677047231,0.008524921223392,4.457141359521136,19.86610909875392,0.9286095280829362
227.58969198815583,235.3752293690252,207.2869319951664,0.5959221208439308,1.3562573193179877,12.855886417891696,7.0958663148636765,4.068771957953963,0.28368235,10.94335436820984,0.99390227,3.750757,1.471804020557638,1.6399396656619818,1.3126616,0.7618109370975763,0.6524636039235018,0.0304020444139198,5.055880622997851,25.561928874005137,0.7803033557345086
171.03530381422573,178.38106725040817,146.5739952651369,0.9236522194056408,1.5797713796472768,9.69993925158226,2.9381365261217183,4.739314138941831,0.08034248,21.901094913482662,0.2262413,0.7485733,1.599479052918252,1.6601138586974362,0.9104917,1.098307644730299,0.809390095782532,0.0587308062533739,6.632390956282514,43.98860979697808,0.5935518387039039
167.84531401634894,213.36090272959223,97.26296659882571,1.0065208895737476,1.6893981477452056,3.846941667446523,2.216133515313548,5.068194443235617,0.041742694,27.588391304016117,0.12858315,0.43873638,1.710148901987624,1.7311408413780467,1.4575328,0.6860909236864229,0.7479554170549403,0.0118172392775652,48.44107074477826,2346.537334900612,0.7223271427704658
169.59678177037043,176.33218594254132,164.52374695419388,0.3998705179568057,0.6781675297032538,3.0350043123087103,1.1802242878585023,2.034502589109761,0.05676796,24.91793394088745,0.16260554,0.5515223,0.7031168788044642,0.7349354888509455,1.0029186,0.9970898924069644,0.7585845781625337,0.0947848585294524,1.6692132438040714,2.7862728532909107,0.8692638316428862
259.0671834152436,271.9414060284332,247.93509544626352,0.4752481023488613,1.231211872989589,8.491263949229912,2.0813865086279857,3.6936356189687674,0.22844274,12.824453115463257,0.7583436,2.6932676,1.3510702054449772,1.4596546164101898,1.3036742,0.7670628013209935,1.3139736995402644,0.0162701299195313,4.46606422790654,19.94572968778644,0.8860197484692254
125.25117756034942,129.83048415092145,119.7447579534975,0.4218849813991602,0.5284159071527093,10.226192848857847,6.90873139706265,1.5852477214581278,0.09750935,20.219075679779053,0.30015185,1.0746891,0.5805882237635114,0.6259252540550797,0.7514954,1.330680097503165,0.7889722934343507,0.0273147946955977,1.4688046750638133,2.157387173489314,0.8142503344979802
111.06530145373182,114.99962585022006,96.14580614405466,0.5507281123979344,0.6116678382252128,2.775433826150756,1.5221635520329784,1.8350035146756385,0.24139199,12.345542907714844,0.76430744,2.633989,0.7392402008038912,0.853059824833718,1.2590373,0.7942576719180955,0.8141523133652877,0.028114020358396,2.264998812678224,5.130219621433763,0.3829148437159692
132.23262120031487,159.84007524427264,128.33925385239033,0.4858472932995441,0.642448610960769,5.383635686754205,1.9921829441133687,1.927345832882307,0.16053873300552368,15.88840365409851,0.4306934177875519,1.4907573461532593,0.7196216646742695,0.8029873439662927,0.6721757054328918,1.4877062528702731,1.1511868132117087,0.021675539807319854,4.184059330722212,17.506352483003607,0.882774436949172
110.71992303484444,114.99962585022006,108.54519280802836,0.409164374594895,0.45302648063747025,9.474014044888095,3.4481112593004,1.3590794419124108,0.1570982038974762,16.07657551765442,0.47714996337890625,1.5630253553390503,0.5331389720491646,0.6101246845349464,0.547949492931366,1.8249857202172028,0.47263482503360077,0.03498320361938589,1.4600554678688327,2.1317619692536756,0.7012422317963163
234.3750295204668,246.50709437573707,229.9992517004401,0.2703660582443815,0.6336705288235917,10.378893249716942,6.418735632676868,1.901011586470775,0.25013256072998047,12.036595344543457,0.9434161186218262,3.7077908515930176,0.7943188718938162,0.8838030895535721,1.811902403831482,0.5519061059168429,0.4641903941209468,0.01356448239930209,2.056721532842696,4.230103463658811,0.9516024860467839
102.8895305706399,106.68045136479611,101.27624596261425,0.26059535877464085,0.2681253413321028,6.064103337463954,2.741100369520786,0.8043760239963085,0.14752547442913055,16.622660160064697,0.47064635157585144,1.6979776620864868,0.36904558356961975,0.41565081576123336,0.45904606580734253,2.178430607484372,0.7570666982732328,0.022853880676335914,1.0396970050747785,1.0809698623614639,0.8642492205487935
111.55889324680999,116.3358571375301,107.92001850081151,0.5135645149231938,0.5729268889566633,4.6708554016866275,1.5945727824819205,1.71878066686999,0.11889026314020157,18.497073650360107,0.3941967487335205,1.4033253192901611,0.6227298272408732,0.6918171520968649,0.7704445123672485,1.297952005560303,1.2380025529122474,0.023915428621767168,1.3916266183276973,1.9366246448381828,0.6881105740356409
114.65765179586697,132.09988103942226,110.44252935753943,0.40778716478470195,0.46755918746708175,6.268277399225917,3.247087120825954,1.4026775624012453,0.14867939054965973,16.55498504638672,0.4880155920982361,1.7188597917556763,0.5614608638040922,0.6162385780167414,0.5936793684959412,1.6844109010111856,1.3564413979702095,0.029288790853836816,1.77917747052515,3.1654724716242706,0.8683559533396392
100.26131790810649,103.6434659975832,96.14580614405466,0.8696716912422113,0.87194429911316,12.890790155215699,4.635535547443266,2.6158328973394798,0.17074331641197205,15.35312533378601,0.523049533367157,1.8303147554397583,0.9166374915322968,1.0426876155251321,1.0794763565063477,0.9263750835974143,3.787970356758167,0.029396181886632105,1.6290303379029314,2.6537398418081386,0.33027143651129703
188.49499593248038,199.0727613507852,184.67166200173745,0.33840880120377104,0.6378836560642038,3.6477297777945346,0.5745335283715108,1.9136509681926115,0.10276315361261368,19.763251543045044,0.329090416431427,1.177817463874817,0.6982149723752978,0.7406468096768175,1.0068767070770264,0.9931702590508926,1.0336744862315626,0.023775532242000786,2.1692721957067564,4.705741859066412,0.9208975716506078
88.48737593799932,92.33583100086872,83.69978569726675,0.5220671438118587,0.46196351619357495,13.271935554167248,6.763293389351825,1.385890548580725,0.08308988809585571,21.609036922454834,0.26222673058509827,0.8978011012077332,0.5025868879671895,0.5450534042894306,1.2854466438293457,0.7779397183075603,0.8576072300460649,0.03126930906360556,1.3156350083734436,1.730895475257791,0.45505971062376704
98.65657136538836,100.11298906275258,96.70277313296843,0.3369717024256277,0.33244472808470343,6.002814227081358,1.8534791956490162,0.9973341842541104,0.20897239446640015,13.59822154045105,0.6677921414375305,2.3820645809173584,0.45986355302688364,0.5414171225511035,0.7995179295539856,1.2507536892360303,0.21611501788962478,0.014964431163108733,0.7013760326297432,0.4919283391474387,0.8708386483901279
186.25904381610172,219.61285439184383,181.49911338289388,0.45389151199468175,0.8454139902037411,5.240816230097041,1.3177882892867119,2.5362419706112234,0.2022465020418167,13.882379531860352,0.6980798840522766,2.58813214302063,0.9775718650602286,1.0476604922455577,0.7866387963294983,1.2712314783685439,0.6126207969398575,0.016763342187493552,3.142614514191246,9.87602598480548,0.9027186970315666
182.26892717477043,187.8996657936192,178.38106725040817,0.3437483529944048,0.6265464351838445,11.456289990582787,9.831627602940094,1.8796393055515335,0.21402817964553833,13.390580415725708,0.6032088398933411,2.1241676807403564,0.754904697588091,0.8405746148293828,1.172734260559082,0.85270809733423,0.2803019651541584,0.016237958041229607,2.411190992045613,5.813842000121907,0.9282885363942649
247.14005182542306,350.63317456837365,219.61285439184383,0.6455049983667375,1.5953013874992517,5.590181177931225,1.9377046358706453,4.785904162497755,0.1484949141740799,16.565768718719482,0.5062989592552185,1.909796118736267,1.6741780823943337,1.7437963016733316,0.8082154989242554,1.2372937679752642,0.45198512374305727,0.047675396632015116,40.733257479072535,1659.1982648564183,0.23731710795569683
201.63708109717874,208.48773297635057,154.3953354965238,0.41187139099622144,0.8304854506791292,2.8948105891516094,1.2384866438453495,2.4914563520373876,0.17782053351402283,15.000362396240234,0.5174419283866882,1.816832184791565,0.929198476796868,1.0083059841931519,1.093989610671997,0.9140854631935099,1.8158570208071154,0.023630639370300018,6.826223200317805,46.59732318055705,0.6678298787837857
214.45133795615163,224.74606153150222,173.30290453084095,0.5747510308594079,1.2325612755947741,10.146129248269261,2.986387552856191,3.6976838267843224,0.23586386442184448,12.546771764755249,0.7873293161392212,3.0252227783203125,1.3554208720409873,1.4684251400166186,0.9571813941001892,1.0447340558056533,0.6902528225335808,0.036693527824805394,6.697658831260899,44.85863381996711,0.8024748999688138
176.55140278499903,199.0727613507852,172.30475324955523,0.37150950247273634,0.6559052380951866,5.361345365872939,2.6566525443617093,1.96771571428556,0.18095746636390686,14.848469495773315,0.6248734593391418,2.2589919567108154,0.7711257136680755,0.8368627044590935,1.0200072526931763,0.9803851858500514,0.5962973545700277,0.01748600020033582,2.472475101974115,6.113133129881911,0.9360546528238651
138.42996309848675,147.42308978178767,135.18756939162452,0.2890707842701559,0.40016057999368304,12.034058136415815,4.133591382335153,1.2004817399810492,0.23826146125793457,12.458924055099487,0.8604201078414917,3.262664318084717,0.5529936933583707,0.6384220412516176,1.2076616287231445,0.8280465125461474,0.3535450509298047,0.14623935778843383,2.591592291612072,6.716350605943111,0.8699582458326783
100.80930186090141,104.24386648817527,98.39310783280865,0.5244953455478549,0.528740096139715,5.274199645195368,2.9795922667276367,1.586220288419145,0.2094755917787552,13.577331304550171,0.7082809209823608,2.5196480751037598,0.6324885740724777,0.7382156879184701,0.9121872186660767,1.0962661825741595,1.1904590851592132,0.025847518229946517,1.294751365334633,1.6763810980358962,0.4231924066553658
200.08695531804108,203.72586657409818,192.29161228810935,0.2611643531237026,0.5225558025412739,10.178271339767104,3.719769050962679,1.5676674076238215,0.17122900485992432,15.328453779220581,0.5587454438209534,1.968133568763733,0.6400171601534588,0.6937848074011982,1.0123668909072876,0.9877841807961496,1.27057872334686,0.017300375977272967,2.114045593488779,4.469188771349324,0.9648885214613929
116.91858842724118,124.68568442141816,113.02400111059319,0.4867445050805194,0.5690948045873044,5.1883755936995355,2.0373318904032107,1.7072844137619132,0.12774024903774261,17.87344455718994,0.4171404242515564,1.4920942783355713,0.6349712584117128,0.696835053625047,2.018033266067505,0.49553197006939187,0.5667842774140351,0.02095337596243021,2.249026679757882,5.058121006262763,0.7590156621374159
146.44486232920676,149.1360635726321,133.6348077210509,0.39384450760721734,0.5767650469565316,15.231099530137122,4.020092234850641,1.730295140869595,0.23019097745418549,12.758233547210693,0.8282680511474609,3.18829607963562,0.7071490623736723,0.8069560244107171,0.7998248338699341,1.2502737570194251,0.7186262658609303,0.05684149122963532,2.5827472595047847,6.6705834064794765,0.8813249102011611
80.6657774775144,88.6768339520361,77.64486928810332,0.5041890528293597,0.40670801942131873,9.372722906730258,7.543181968733439,1.220124058263956,0.1718539446592331,15.296809673309326,0.5670698285102844,2.037471055984497,0.4989083899433551,0.5785619640805518,1.2237566709518433,0.8171559132112397,0.9635760048641667,0.02577400909393017,2.3547290804410803,5.544749042274896,0.666325323745667
117.44079099993934,124.68568442141816,98.39310783280865,0.5827975644720811,0.6844420696443934,8.169012249184341,3.0398096408715802,2.0533262089331803,0.18677842617034912,14.573465585708618,0.5909016132354736,2.116558790206909,0.7808258982768113,0.8712204958147425,0.8185064792633057,1.2217374270513375,1.052361271017354,0.05211829322292647,2.2748571081816413,5.1749748626445395,0.5243391731449862
211.8308825146642,222.16463284298462,208.48773297635057,0.26434367359944594,0.5599615366573897,5.540381872773087,1.1679543861300907,1.6798846099721692,0.15451806783676147,16.220414638519287,0.42859482765197754,1.454717993736267,0.6562222259426796,0.7144796044941512,0.8098587393760681,1.234783242285464,1.4906543764441333,0.015297557339929014,1.7502161353712058,3.0632565205137188,0.9500413176844855
188.21142279998807,191.18409409788933,181.49911338289388,0.20432800455437472,0.38456864455061307,7.995753748425413,6.729068263936073,1.1537059336518392,0.0848177894949913,21.43026113510132,0.29232078790664673,1.0980497598648071,0.440369051374705,0.4693864340456044,0.7304069399833679,1.3690998062296218,0.5451503663070653,0.027079945974173902,1.7688988084070312,3.1290029943838147,0.9101140070063631
93.93240414078697,113.67874248827985,81.78807994989432,0.7317948234307905,0.6873924710263687,8.794587598470264,2.5580656467769236,2.062177413079106,0.18061628937721252,14.864861965179443,0.5388914346694946,1.8730957508087158,0.7647765177991934,0.8680087604035812,1.126888394355774,0.8873993245548383,0.9815557332470921,0.04638872946690201,8.001471770175508,64.02355048891557,0.31903783162822397
197.57467833569024,202.5524919252285,181.49911338289388,0.4727436209239971,0.934021688393082,10.0892036603031,3.2210748425051583,2.802065065179246,0.10856521874666214,19.28618550300598,0.33407115936279297,1.1491247415542603,0.9820155674097661,1.0425869071397442,1.1169872283935547,0.895265384044001,0.5955087109960292,0.0029616297477546294,2.7987587879562983,7.833050753162609,0.9196007571294029
199.80768959867945,246.50709437573707,98.39310783280865,0.8315462139341966,1.6614932780072105,5.907992992295305,5.768726379542714,4.984479834021632,0.14016680419445038,17.06709623336792,0.4258038401603699,1.4837578535079956,1.733539942030776,1.8016600822016609,1.4323961734771729,0.6981308792332769,0.8743376069109251,0.025250462028088432,26.398647095860944,696.8885684918074,0.9182190253366846
126.37918182563311,147.42308978178767,123.25354718786855,0.6390357881113273,0.8076082005880819,7.170789634125063,3.945848078604382,2.422824601764246,0.1792190819978714,14.932315349578857,0.521612286567688,1.82179856300354,0.8985556277216494,0.9868272825859533,1.2167105674743652,0.8218881521476298,1.6348784122779394,0.022189206293763718,2.449566503785612,6.000376056468466,0.7560984230818233
184.4103695767666,188.98815748423098,179.41441826061057,0.26297856700162564,0.4849597473153826,5.787624453900583,2.2604575010263304,1.4548792419461478,0.1810595542192459,14.843571186065674,0.5766931176185608,1.9491140842437744,0.599806231355234,0.6660193015346285,0.5651314854621887,1.769499710641953,0.5221893824163059,0.010821345115856829,1.751802275245038,3.0688112115536916,0.9674510940182914
163.67848468670093,170.3256643606316,158.9194641538943,0.3072999552701126,0.5029839102290301,5.123578061571198,1.261977036611577,1.5089517306870903,0.11481616646051407,18.799939155578613,0.35589173436164856,1.27924644947052,0.5741657718700605,0.6178000766895442,0.813582718372345,1.2291313193089963,0.7250082826289294,0.024155364231185205,2.1793052871081193,4.749371534417403,0.9240343398988619
195.83041387953966,212.13203435596427,188.98815748423098,0.4300864622985142,0.8422400991590507,13.096772112905057,8.381269216480657,2.5267202974771523,0.18201132118701935,14.79803204536438,0.6283958554267883,2.2443559169769287,0.9334003344350538,1.02425142034607,2.0122365951538086,0.49695945417569715,1.1482838984653474,0.016100440377416994,3.226185733454691,10.408274386746582,0.8981157909779214
116.33073654230797,141.58114690225403,103.04652355935669,0.9351451385389318,1.087861227401926,15.316165260499387,9.616153655240792,3.2635836822057778,0.1383042335510254,17.183290719985962,0.48164430260658264,1.8157148361206055,1.1240930822798418,1.2261654609529513,0.7989353537559509,1.251665726518178,0.8741956627071018,0.2984052814683638,12.774197929756232,163.1801327485884,0.520747284654873
125.11016812956984,153.50608379951623,119.05507889761495,1.008833761383368,1.2621536150145949,2.714390733042079,1.866742359817003,3.7864608450437847,0.09510011970996857,20.43637990951538,0.2852499186992645,1.024964451789856,1.2941597211293823,1.3572537347245635,0.42073583602905273,2.376788270374354,inf,0.02148952767641712,3.3777551764662976,11.40923003214487,0.7014159486461697
213.62536410198436,220.88505871507886,207.2869319951664,0.3839229904954092,0.8201568863170446,7.5304468031526435,4.311872779781072,2.460470658951134,0.12542663514614105,18.03220510482788,0.3146057724952698,1.0143438577651978,0.8849775064423321,0.9455835214631857,0.7398507595062256,1.3516239419249867,0.7012443907925646,0.014492263267543107,2.884256072653678,8.318933092639618,0.9534652798432304
274.5028492141968,281.53139900134295,249.37136884283632,0.3344103038507241,0.9179658121360904,10.83358783819359,3.94369731334347,2.753897436408271,0.22538574039936066,12.941471338272095,0.7878433465957642,3.090416669845581,1.0577605876286231,1.1433515525354512,0.9970581531524658,1.0029505268456336,0.8667159462443051,0.03245953371536331,4.912296681362393,24.13065868572398,0.8906144621935626
187.52958267874342,223.45161946840534,184.67166200173745,0.351965480717307,0.6600393971623989,11.839942106049762,14.90887209055369,1.9801181914871968,0.12876830995082855,17.803820371627808,0.4069479703903198,1.4298497438430786,0.7479091532650003,0.7888077071132275,3.5568389892578125,0.2811485150213856,0.15793617330674017,0.023167558055370078,4.849976695207321,23.522273944054124,0.956509036123302
182.922247691849,193.40554626593686,177.3536679040722,0.32819695511555813,0.6003452471535877,4.711308729010886,1.7790946400494496,1.8010357414607632,0.09344059228897095,20.589287281036377,0.30048757791519165,1.0948933362960815,0.6516964004545202,0.6937858394425587,1.3594996929168701,0.7355647119378551,0.6065748815137034,0.02100270290362037,3.462498621035237,11.988896700670919,0.8421487566296173
